,input,answer,predict
1361,えー皆さんから非常に出来が良かったということで,"['良かったですね', 'あそうですか', 'ねー色々なところですごーい', '良かったですね']",うーん
1362,えー相手の,['四角いの'],そうなんですか
1363,えー真っすぐに,['あ'],あ
1364,えー真っすぐに書けと,"['はいほー', 'うーんまっすぐに', 'まっすぐにですか', 'ほー', 'あーはいはいはいはい', 'へえ']",へえ
1365,えー着替える場所とか,"['あーそうですよねー', 'へー']",あー
1366,えー着替える場所とかえーと行司さんの,['うーんあ'],あー
1367,えー着替える場所とかえーと行司さんの着替える,['あー'],あー
1368,えー着替える場所とかえーと行司さんの着替える所を見学させてもらって,"['あそういうとこあるんですね', 'あはいはいはい', 'えーあっはーい', 'あーはいうん', 'あへえ', 'へえ']",あーそうなんですね
1369,えー知識を,"['知識をはい', 'ええはいそうですね', 'うーんうん']",うーん
1370,えー短ぴつの筆と,"['はい短いんですね', 'はぁー', 'へえ', 'うーん二本で']",うーん
1371,えー砂山をつな作りながら,"['あ山を作ったりーええ', '砂山を作って', 'うふっうんうんうんうん']",あーはいはいはい
1372,えー砂山をつな作りながらまたその砂山が,['あー'],あーはいはいはい
1373,えー砂山をつな作りながらまたその砂山がまた海で,"['うーん', 'あーあーええええええええ']",あーはいはいはいはい
1374,えー砂山をつな作りながらまたその砂山がまた海で波で,['あー'],あーはいはいはいはい
1375,えー砂山をつな作りながらまたその砂山がまた海で波でえー,['流されるんですよね'],あーはいはいはいはい
1376,えー砂山をつな作りながらまたその砂山がまた海で波でえー洗われて,['あー'],あー
1377,えー砂山をつな作りながらまたその砂山がまた海で波でえー洗われて無くなっていく,"['なくなっちゃうね砂山は', 'はいはあ', 'あーはいはい']",あー
1378,えー砂山をつな作りながらまたその砂山がまた海で波でえー洗われて無くなっていくそんな姿を,"['ええええ', 'あーそうですねー']",あー
1379,えー砂山をつな作りながらまたその砂山がまた海で波でえー洗われて無くなっていくそんな姿をえー見つめながら,"['あーなるうんうんうん', 'うーんははは', 'はいはー']",あーはいはいはいはい
1380,えー社会人に,"['凄い', 'キャリアが凄い', '50年']",凄い
1381,えー私いーが近かったことで,"['ああええ', 'あお近くだったんですね']",ああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああ
1382,えー私が勝手にえー自分の電話番号自宅の電話番号を書いて,['わあ'],あー
1383,えー私と歳の差がねえー,['あー'],あーはいはいはい
1384,えー私と歳の差がねえー離れてるし,"['あーそうですねはいはい', 'あーはいはい', 'あはい', 'あははっはい', 'そうですね十も違って', 'そうかあ十歳うん', 'はいうーん', '確かに']",あーはいはいはいはい
1385,えー私の住まいはあー渋谷区うー富ヶ谷,"['あはい', 'はいあっ富ヶ谷']",あはい
1386,えー空き缶で,['そうですねうん'],そうですね
1387,えー空き缶で缶蹴りをしたり,"['ああ', 'あーそうなんですね']",あーはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはいはい
1388,えー竹とんぼ竹を,"['うん竹とんぼ', '竹とんぼ', 'あ竹とんぼね']",あはい
1389,えー竹とんぼ竹を切り出して,"['うーん', 'ああ']",ああ
1390,えー竹とんぼ竹を切り出してなぶ藪から,['あー'],あー
1391,えー竹とんぼ竹を切り出してなぶ藪から竹を切り出してきて,"['あー作るんですねーうーん', 'ええ', 'あーはいはい', '切り出すところからですか', 'ええ']",あー
1392,えー筆はまー置きましたけども,"['あっおいてしまったんですか', 'あーはいはい', 'あそうですかーははは', 'へえ', 'あーああーそうなんですか', 'あーそうなんですね', 'はいはあそうですか']",あーそうなんですか
1393,えー糸をまきつけましてね,"['あっはいはいあーそーですね', '糸を巻きつけて']",糸をつけて
1394,えー約2か月後に,['二か月後に'],二泊
1395,えー約二十人程,"['えっ', 'あーはいあ', 'いいないいです']",二十二十二十二十二十二十二十二十二十二十二十二十二十二十二十二十二十二十二十二十二十二十二十二十二十
1396,えー約二十人程集まって,"['はーわー', 'はあはあはあ', '二十人も', 'あーはいはい', 'うーんうんうん', 'まー楽しそうですね']",あーはいはい
1397,えー約二十人程集まってえー,"['で', 'すごーい']",あーはいはい
1398,えー約二十人程集まってえー会食しました,"['あー', 'あーそれは楽しかったですねー', 'あそうなんですね', 'ええあそうですか', 'はー', 'おー凄い', 'いいですね']",あはい
1399,えー素晴らしかったという風に,"['うーん', 'ああ', 'あっ', '素晴らしいですね']",ああ
1400,えー経済系の,['ああ'],ああ
1401,えー経済系のおー学部を目指して,['あーはい'],あーはい
1402,えー結局教員にさせられてしまいました,"['あーいえいえー良かったですよー教員', 'あそうですかはっは', 'あはいへー', 'はーそうなんですか', 'うーん', 'あああそうだったんですかうーん', 'はあそうなんですね', '教員になられたんですね凄いですね', 'なったはいうーん', 'ああそうなんですねうーん']",あそうなんですね
1403,えー絵描きになりたかったのが一人いて,"['うーんはいはい', 'へー', 'あそうなんですね', 'わーおじ様が', 'あーうん', 'あーそうなんですね']",あーそうなんですね
1404,えー縄跳びとか,"['はい縄跳び', 'うーん縄跳び', '縄跳びとか', 'なんだろええあー']",あー
